comment_id,parent_id,username,comment,comment_time,like_count,reply_count
17867627370436140,,tbhar_un,Modus ngamuk ngamuk...ngarah angpao...Nul minul..😭🙏,1755921093,0,0
18076450675973535,,rayyinzah,wok tolongin wok,1755921106,0,0
18054220682575764,,siigitpras,"dari susah, naik ke enak, ya mana mau susah lagi? enakin terus lah wkwkwkwk mindset",1755921449,0,0
17914283895179540,,helzaputra_,Real kufur nikmat😂,1755921844,0,0
17852966580520193,,acidreflux___,emang ngaruh ya ges? tahun depan bebas kan?,1755922020,0,0
18054641831421758,,andrie.djatmieka,Yg instan selalu berakhir buruk,1755922286,0,0
18048669845533954,,ynchoznx_,mamam,1755922348,0,0
18120536545493707,,tiny_car02,Makin degdegan hidup di Indonesia,1755922407,0,0
18143335720415174,,satria_sutan44,🔥👏bagus donk ke role coaster 😂,1755922525,0,0
18076507897815679,,rozi_akhmmad,Kata kata langka lawan kata bijaknya dia😂,1755922910,0,0
18475419139073227,,edyjusufoekasah,"Karier yang terlalu cepat menanjak, tampa di barengi dengan meningkatnya mentalitas dan moral. Mentalitas dan moral ketinggalan di jaman masih susah.",1755923016,0,0
18009406931787651,,mrullymahally,penjilat dket dgn kekuasaan 🥰,1755923900,0,0
18284369212257175,,ajeng_ayuningtyas,Berakhir di rompi orange! Mamam kao @immanuelebenezer 👎🏻👎🏻,1755923979,0,0
18020757416737552,,novellyawijaya,Gacor abiezzzzt.,1755924091,0,0
17919286188140813,,mfaisalnr_,Perintis 😂😂😂,1755924191,0,0
17885921253222565,,suryaslh,"ahmad sahroni dari supir jadi anggota dpr, menarik",1755924331,0,0
17963813189962198,,luludiyah,Gacoorrr bgt kariernya. Untung rompinya udah ganti oren,1755924451,0,0
18053203178531249,,kikiharis_,"Nah gtu dong pak, konsisten berantas korupsi tnpa pandang bulu",1755924650,0,0
18077983486948138,,maachyansyah,Gacorr terus,1755924841,0,0
17859593520470985,,adam.edem18,,1755925099,0,0
18068269367175291,,yamizero,Wong cilik bisa jadi wong licik kalo masuk pemerintahan.,1755925356,0,0
18057185210575401,,maisarhmaya,Ga ada keahlian di jaikan mentri wkwk sedangnya yang pinter2 malah di singkirkan KOCAK!😂,1755925489,0,0
18196669849315036,,antoriswanto_09,"dulu yg punya ojol jadi mentri .
skarang driver nya jadi wakilmentri .
segacor ini kah karir di dunia ojol 🙃",1755925739,0,0
17956196918993529,,rzkyqm,Karir gacor ngab,1755925745,0,0
18013800395787016,,dado_bedul,👏👏👏,1755925861,0,0
18064796927254006,,rapel_dinata,Tupo sebelum waktunya 😂😂😂,1755925926,0,0
17895890577278926,,_rheru_,Mental yang menentukan ini mah.,1755926798,0,0
18081602161733410,,syndiwulan,Apakah Indonesia masih terang menurut dia?,1755927214,0,0
18309500947246041,,sunday_frees,Intinya kalo kamu ja ya gitu juga wkwkwk,1755927230,0,0
18042651197351708,,irwinprastyo,Mammpusssss,1755927253,0,0
18052906685613423,,rifqi492,"Cek jejak digital nya, pernah dia bilang hukum mati aja koruptor, sekarang malah dia yg jadi koruptor wkwkwkwk",1755927467,0,0
17890422468318112,,xerikpurnkx,Makan itu gacor,1755927617,0,0
17957943881988952,,mlatlmsrfh,Pak jokowi mah yg penting baik sama dia aja udh naik jabatan😂,1755928170,0,0
17917714836153243,,endrx_harjo,Karier melejit bukan hal dosa kalau memang banyak positif...... Tapi model2 menjilat jilat penguasa dan menjelekan musuh2 penguasa akan berakhir seperti ini....,1755928404,0,0
17873933034407210,,kang_denifrayoga94,Inilah asyiknya merintis,1755928618,0,0
18103943767510428,,pat3bria_,"Cerita Noel ini Ibarat ulat-kepompong-kupu"" terbang bebas, tapi beliau ini  ulat-kepompong-kupu"" tapi langsung Nyungsep😢",1755928624,0,0
18065755039984429,,barmawii,Gacooorr🔥,1755928688,0,0
18283354774276132,,echa_waode,Hahaha.... 😂😂😂,1755928754,0,0
17976325529879140,,devsepti,Udah gak berguna lu makanya ditumbalin wkwk,1755929091,0,0
18097771513616218,,iwansyah_10,😁aduh,1755929254,0,0
18045880007641791,,tri.andhini,"Yo ngene lek kemaruk, merasa berkuasa dari ojol jadi pejabat alhasil korupsi nangissss, gak usah drama yaa pak 🔥🔥🔥",1755929265,0,0
18113930437515491,,restiapriw,koq pakai istilah gacor.. gacor... Itu kan istilah untuk judi kan ya?,1755930689,0,0
18063514127245438,,fadi_story,"Konoha konoha, Anak SMA pake seragam, sekarang ojol jdi WAMEN. Kasian orang yg bneran kompeten.",1755930701,0,0
17905330695225214,,wpingkanw,Murka sih!! Gak sadar diri!!! Makanya jgn melihat keatas trus!! Jadinya RAKUS!!!,1755931147,0,0
17912094063192476,,griyarenov,👏,1755931161,0,0
18180052252336036,,y.aldisa,Satu per satu geng Oslo waktunya diberangus.. 😂😂,1755931523,0,0
17982555632731261,,agussutono46,Hehehehe…..,1755931679,0,0
18010359506788847,,mhmmdahlann,tembak,1755931848,0,0
17983769804724164,,jaransun_,Orang Riau rupanya,1755931961,0,0
18489964189071027,,joko.trisnanto,Pernah hidup susah tidak menjamin akan tetap bisa sederhana saat berkuasa......... yang ada malah maruuuk.,1755932026,0,0
18056189624523932,,yobi76,kirain naruto,1755932378,0,0
18062191970343777,,debi_m.i,Blue to Orange... Good Job 🔥🔥🔥,1755932602,0,0
17891350476184912,,septian.adzani,Kapan terakhir kali kamu dapat tertidur tenang🥱🥱,1755932606,0,0
18285273301283648,,awalutul,"Kasian, di dunia sudah dapat, diakhirat nanti lebih parah lagi😢",1755932764,0,0
17907849252212073,,richowirawan,"Dari sini terlihat jelas, kalau mau jadi pejabat di level Wamen aja gaperlu otak dan kapabilitas. Yang perlu itu kemampuan menjilat.",1755932818,0,0
18523810234027755,,opik_8,Alah paling cuma 2 tahun itu pun nanti dikurangi lagi,1755933319,0,0
18017126945580520,,infolokerkabkarimun,Apakah ijazah Pak Noel asli?,1755933391,0,0
17905132149229233,,supriyatmi088,Orang klo gk kuat Drajat biasanya jalan pintasnya adalah korupsi,1755933489,0,0
18131860261449995,,_vny.then69,the rill perintis,1755933628,0,0
18204694768308328,,joematta,jenjang karir paling menjanjikan sekarang adalah jadi ketua relawan saat kampanye presiden 💪,1755934072,0,0
18038634593421283,,pyanpts,Matiin,1755934733,0,0
17890221201325826,,jihansifanaa,jd wamenaker hasil ngejilat wkwkwk,1755934838,0,0
18015255497592236,,h_kim_01,Krg experience😂😂😂,1755934887,0,0
18197979805313562,,imucidorayaki_,"Bisa dilihat dari karinya yang gak punya integritas, dari yang membela jkw habis²an sampai menyerang prabowo, tiba² mendukung prabowo, dari sini aja udah terlihat kualitas manusianya, jangan samain sama pak thom, sejak awal beliau fokus mendukung tanpa menyerang lawan politik yang didukung,",1755934896,0,0
18068385065180597,,johnkotes,Dah di ksih Tuhan jabatan enak kok malah mangkir dari hukum Tuhan ya rasakan akibatnya😢😮,1755935424,0,0
18350757739088641,,theta25,OKB,1755935466,0,0
17920574289078491,,gfnsh_,"Berita paling menghibur di Indonesia ,thanks Narasi ❤️❤️❤️",1755935769,0,0
18079226362752156,,butterrbittersweet,Plonga plongo lah org awalnya cm ngojol,1755936804,0,0
18074049164009046,,07unia,Ini yg ditangkep tessy srimulat kali??,1755938077,0,0
17922400131133208,,denisbeautys,Allahuakbar,1755938435,0,0
18054884183400298,,olmtx,Gacorrrrr 🔥🔥🔥,1755938773,0,0
18024268256735756,,ign_dimas_w,ada ga track record yg menggambarkan org ini memang qualified sbg wakil menteri?,1755939743,0,0
17844970302556849,,cah.nusantara,"Sehat selalu anggota KPK,. 👍❤️🇮🇩",1755940018,0,0
17949528131882265,,dekotlames,Orang begitu mah dikasi kursi mentalnya udah ngelunjak ya Ampun dah pasti masuk pak Eko”,1755940087,0,0
17996175536668966,,mhrn.mir,Sekarang titik gacor nya di penjara,1755940366,0,0
17849976717538498,,usnariaslamelinda,Sayang banget pak😢,1755940544,0,0
17911762158193542,,awanberputar,Buat pelajaran buat Prabowo Makanya lain kali kalau cari menteri dan wakilnya itu yang latar pendidikan jelas bukan ojol tiba-tiba jadi wakil menteri🙌🙌🙌,1755941081,0,0
17847084342528438,,agam__________88,"Tarik teuing, ugal-ugalan",1755941168,0,0
18055649546575263,,messilmiharahap,pengalaman 👏,1755941221,0,0
18417955588097383,,ndianta,Hebat nih orang,1755941548,0,0
18052567535213574,,alisadikin8,Genk termul,1755941810,0,0
18081597709902193,,reza_mahardhika_ar,Kedonyan kowe lek,1755942048,0,0
18537001483012186,,soni_tri_sanjaya,Kocak,1755942278,0,0
18064207670265940,,aguspade30,Orang kebanyakan omong dan berteriak2 Pasti ada apa2nya,1755944169,0,0
18062694071051228,,satyunari.revimakeup,🤮🤮🤮🤮🤮🤮🤮,1755944216,0,0
18000374903813419,,petruszai,menyala abang Noel 🤪🔥,1755944831,0,0
18139175269421850,,nadillaaa_ft,Kebanyakan nonton my ghost client nih😂,1755944837,0,0
18413663194109332,,d_.ignatius,kaget megang uang banyak gtu,1755945400,0,0
18148568230392941,,okta_fadly,Padahal sidak ke perusahaan sangat keras eeeeeehh taunya menyengsarakan juga ..lantas kepada siapa rakyat percaya ??,1755945721,0,0
18099050905540646,,ragil.koentjorodjati,Seleksi dan assesment gimana kok bisa sampah jadi wamen? Peroncoan?,1755946585,0,0
18317741077240350,,fannsky_22,Udah bener di gojeg malah join shopee lu noel noel!,1755946592,0,0
18127831396457778,,ikhyfernando,"OKB, lupa diri",1755946721,0,0
18076688188817779,,bobi_hoe,Nikmati waktu dan tempat mu,1755947485,0,0
18077804815950160,,sofiez1,Berita paling menghibur minggu ini... duh.. ya Allah... tolong lindungi negara Indonesia ini dijauhkan dari pemimpin2 yg gak kompetem,1755947747,0,0
17865856266442608,,ariperdanaputra,"Nah makanya tanpa meritokrasi, semua ini akan jadi siklus yg berulang, masa cuma gara2 dia jokowi mania tiba2 jadi komisaris, sekarang malah wamen, ya pasti berujung kerakusan lah 😅",1755948325,0,0
18056718554434106,,welldone_firdaus,Kemaruk!!!,1755948563,0,0
17853065715519122,,yudiiiiiiiiiiiiiiiiiiiiiiiii,Kirain sopifut 🗿🗿,1755948844,0,0
18074368721484339,,adhy__jaya,,1755948956,0,0
17893163259297087,,tamao_serizyawal,Sebutkan nama lain dari patung manekin yang berada di  kantor kementerian ketenagakerjaan ?,1755948986,0,0
18071729353893046,,ruudhi,Titik gacor selanjut kemana gaes?,1755950581,0,0
18094435126730782,,alan__el,Nangis lu sekarang,1755950830,0,0
18077012782794161,,yuliwinih,Dapetnya cepet ilangnya cepet,1755951391,0,0
18008464922790056,,dcksdh,Asli plot twistnys gacor bangett 😂😂😂😂😂,1755951946,0,0
18475925404075261,,_x_jangan_sombong,#HUKUMMATI,1755952231,0,0
18066771211967021,,fleuurly,GACOR :V,1755953933,0,0
18377826769176320,,ninaabilqiss,Keren euy karir nya😂,1755953959,0,0
18036701258465111,,ariyant_toys,Hebat Modal Rela Karir Moncer,1755954257,0,0
18060974102345120,,ndhon_,Modal penjilat aja bisa jadi wakil menteri 🔥🔥🔥,1755954487,0,0
18057160790115969,,_waskitoaji_,Career leap,1755954917,0,0
18070293077276228,,gagas91,,1755955189,0,0
17857036515495306,,handmurr,"Dulu mungkin si noel ini kisah hidupnya sedih banget, sampe dendam sama pemilik usaha / perusahan, td jalan nya beda, harusnya dia memperbaiki sistem,bukan malah menjadi salah satu yg memperburuk sytem",1755955571,0,0
18171284089358603,,rachmat.moeljadee,Nasibmu Nak...,1755956052,0,0
18060893675342069,,agungdharmapermadi,"Hmmmm kira2 bikin mania apalagi 🤔,,, siapa tau/minimal jadi kumisaris 🤭😬😅",1755956298,0,0
18148885345398923,,leviiente,jir kasus noel diglorifikasi. coba cermati isu apa yg diumpetin,1755956323,0,0
18095520328714167,,keyselneeyjad,"Hal sederhana yang dapat dilakukan warga negara sebagai bentuk dari menjadi warga negara Indonesia adalah membuang sampah pada tempatnya...! Hal itu menjadi jawaban ketika negara bertanya ""apa yang telah kau lakukan untuk negara...?"" Kemudian bertanyalah pada negara..., ""apakah koruptor itu sampah...?""😍",1755957321,0,0
18075214625060480,,gilangthebear,orang ini pantas MAT1 ditangan rakyat,1755957449,0,0
18084250720870566,,gres.harefa,wkwk gacor👏👏,1755957997,0,0
18278865535276762,,kaniedo,"gacorrrr menn... mamam tu gacor-gacoran wkwk... saatnya membersihkan jokowow maniak dari pemerintahan, gada yg bener soalnya 😂",1755959348,0,0
17906296083093898,,muh_nuraa,Buzzer yang sukses 🙌,1755961780,0,0
17936542863068102,,satrya_mu,"Inilah Indonesia, menempatkan orang di bidang yg bukan ahlinya. Yg penting ada hutang politik",1755961817,0,0
18355677592082144,,daniel_gopala,dari Gojek pindah profesi ke Shopeefood,1755961943,0,0
17866027509375229,,halimhady22,Setiap org berakhir pada niatnya,1755963044,0,0
17900509788126976,,magribann,ini orang ngejilatnya sampe ke bool2 kali ya,1755963183,0,0
18301618972247614,,stephentarigan,"Ini lah definisi ""menjilat lupa buka mata""",1755963929,0,0
18100323319611464,,randyrezav,Dari rompi ijo ke rompi oren,1755964725,0,0
17874198636309016,,sukajajanjalanjumpalitan,"Keknya ini belum akhir mungkin judulnya ""dari helm ojek ke jas Wamen lalu baju orange KPK dan berakhir di neraka""",1755964920,0,0
17901814089253552,,dwinovikartikasari,Pantesan training K3 bayar nya 7jt/ orang . Trnyata di koruppsii 😡itu pun smpe skrg sertifikat belom keluar,1755965390,0,0
18103174924513132,,kurniakhairunnesa,"Dari muka nya  aja lebih kyk ketua preman tolong 🥲
Gatel banget jari mau komen🤣",1755965770,0,0
17909322240204602,,adhianurul,Beneran ojol tah ?,1755966064,0,0
18527543863050928,,mila.sumardi,"Jadi sebelum 2016 ngojol tuh kerjanya apa yak. Kelahiran 1975, sebaya ipar gw.",1755968666,0,0
18477815155076118,,adamsundana,From zero to hero 🤣,1755969168,0,0
18143318143408221,,nurulnadiayu22,"Yang kemaren ngajakin hukuman mati,Udah siap bgt nih di hukum mati,",1755969972,0,0
17941516691921249,,nelsonsilabant,Memang gacor ko wel well,1755973749,0,0
18172596127353188,,ab.shdq_,Semangat min menginfokan fakta pemerintah. spy masyarakat yg belom sadar atas pemerintahannya insyaallah bisa sadar,1755974266,0,0
18104611327563909,,empresariovirya,Blom puas kalau gak da hukuman perampasan aset... dan koruptor akan terus ada.. kalau di tanya mayoritas g*j*k di kasi kesempatan yang sama. Saya yakin 99 persen juga mau. Toh masuk penjara paling berapa tahun. Harta uda miliaran. 😂😂😂😂😂 negara kocak.,1755974402,0,0
17890741080324506,,chonnyangelina,"Hidup kadang di bawah kadang di atas, skrg di penjara 😂",1755984782,0,0
18102974737600679,,kangpajar89,Dia pegang prinsip lebih baik masuk penjara masih ada sisa milyaran daripada hidup susah seumur hidup,1755985121,0,0
18040173344383726,,_fajar_aswadi_,Hidupnya sinetron sekali yaaa 😂 dari ojol jadi wamen 😂😂,1755986690,0,0
18076657927948252,,kfikriramadhan_,"Kalau wamennya ketangkap, menterinya ikut diperiksa jg ga ya?",1755987476,0,0
17843013060561565,,mr.rkoropasi,Sesatset itu oh pantas ilmu menjilatnya terlalu OP,1755987950,0,0
17989706807837978,,junghwaqn,😂😂,1755988103,0,0
18410273197129924,,alistair__2025,Hasil jadi Buzzer mampus kau masih banyak Buzzer Buzzer yang lain pasti akan menyusul mampus kau jadi Buzzer,1755989139,0,0
18523981486040153,,amril_sulaiman77,Dari jaket ijo ke rompi oren,1755989253,0,0
18067344674221533,,alistair__2025,Mampus kau jadi Buzzer masih banyak Buzzer Buzzer yang akan menyusul mampus kau jadi Buzzer mampus kau,1755989279,0,0
18064699568258493,,unikjanuar,Syukurlah satu2 kebuang sampahnya,1755990300,0,0
17944754325019650,,inimargarett,"Batu loncatannya bagus bgt pak, soalnya kebanyakan malah jadi batu pondasi",1755990811,0,0
17928101426984468,,aripms4313,Cocok orang rakus,1755991296,0,0
18077947090798256,,ghofur2422,"Hukum pati,",1755991435,0,0
17974987322764085,,si_jun,"Petualang politik. Bolehlah, modal nyali sampai jadi wamen.",1755991978,0,0
18072484412284276,,danti_dans,Jokowi mania..mantap,1755992044,0,0
18078239482947650,,mahanani.rasya7,😂,1755993529,0,0
17931428202093337,,ratumd,Gacor bgt sih lu emang,1755995169,0,0
17964291917808353,,_ikhsannf_,tapi kepala masih mikir “ada yg segacor atau lebihhh dr nominal korupsinya noel. tapi sistem memilih menumbalkan org yg bukan siapa2 banget.” mungkin noel ini cm berguna pas pemilu aja. ha ha,1755996156,0,0
18471570058072307,,jeremi_sihombing,Salah jilat lubang jadi masuk Lubang Noell..!! 😂😂,1755996472,0,0
18089494114695973,,rafsanrfs,Lucunya negeri ku 👏,1756001182,0,0
18091434232668968,,ambo_ampeng,Slide terakhir ngakak😂,1756002430,0,0
18158582554338513,,rahmadaniefendi,Gacor juga kariernya yaa 😂,1756002773,0,0
18092604148729574,,kartikayulianaw,Pengen bgd career path nya bgni 😂,1756005815,0,0
18278196163302464,,deny.setiawan.3388,"Semua serba kilat,,apakah hukumannya jg secepat kilat??kita tunggu kusah selanjutnya",1756006719,0,0
18078999541765597,,saniwidjaya92,"Kasihan kalau anggota dewan masih ada yang korupsi atau terima gratifikasi, kasihan anak istri makan uang haram, terus nanti kena karma anak istri mereka pasti sakit sakitan, bisa juga kecelakaan itu anak istri nya karena makan uang haram 😪😪😪 terus pasti gaya hidup anaknya diajarin hidup hedon, ujung2nya nanti gak bisa kerja andalkan uang ortu yang oknum oknum, paling akhirnya anaknya kasian kena sanksi sosial 😢😢",1756008427,0,0
17939720642929567,,kua_ngoro,Manuver karir melejit dari Club Green ti menjadi the Oranje club,1756009818,0,0
17935430640075315,,islahdiba,Ya ini lupa daratan,1756011975,0,0
17947328027994041,,sainthafizh,Skil jilat,1756015017,0,0
18528502663026988,,nataliasmgg,dari rompi hijau ke rompi oren👏,1756016226,0,0
17906680128220189,,wahid_sulistiyono,Dia yang mengajukan hukuman untuk koruptor adalah mati.. kenapa permintaan ngga coba aja di terapkan ke bapak ini,1756019574,0,0
18089459827763907,,lordtransgressor,"Gue yakin, ini bagian dari permainan politik.",1756022803,0,0
17998652375812943,,itsupaaaaa,Lagian gembel ngapain si di ajak2 ngurus negara,1756027373,0,0
18065558795189033,,mazawonk,"Beginilah Kalo Pejabat Mental' Garong......Silau Dengan Harta yang Bukan Haknya....( ..Gaji Tunjangan Fasiltas Sudah Segunung, Masih Kurang) Manusia Serakah,11/ 12 sama Junjungan Mulyono.....",1756027555,0,0
18063248954034263,,boybleh,😄,1756034633,0,0
17869249062427078,,ryand.webdev,"Manusia emg serakah, dr ojol ke wamenaker udah berapa kali lipat itu penghasilan, tetep aja kurang dan tetep korupsi. Ga rakyat ga pemimpin sama aja. Bener kata Rasulullah kalo mau benerin pemimpin benerin diri sendiri dulu. Karena pemimpin juga lahir dari rakyat. ""Sebagaimana keadaan kalian, demikianlah pemimpin yang akan Allah jadikan menguasai kalian""",1756037850,0,0
18066682004463171,,boy_k007,Dia kaget bisa korupsi bnyak ..bisa beli Segalanya 😂😂😂😂 Negri yg mudah  untuk di KORUPSI 😂😂😂 Jabatan hanya untuk mencari uang Haram 😂,1756055322,0,0
18092801272708979,,tetikartini29,Sesuai titik ya pak😂,1756074958,0,0
18063141905051479,,yogaandhika21,"Coba realisasikan ucapannya kalau koruptor dihukum matı, dimulai dari Immanuel Ebenezer yang menyuarakan hal ini.",1756085095,0,0
18108907159559172,,yakuza_yonimura,Se enggaknya di miskin kan lah kalau kaga hukuman mati mah,1756085116,0,0
18075585046995757,,mahendrapurnama,Udh paling bner ngojol pak kerja halal😂,1756086095,0,0
18046896380639180,,riza.hakim_,Emang gitu klo jabatan hasil ngejilat. Kita tunggu penjilat2 lainnya,1756089782,0,0
18385190164123106,,guruh_pangestu,"Mohon diralat min, bukan KORUPSI, tetapi MALING. Saya rasa indonesia perlu melakukan pengubahan dalam istilah, utk membuat kesan yg lebih hina lagi, atau brgkali teman2 ada saran lain...?",1756090052,0,0
18077571547950586,,vivii.rchm,"Memasaak, kak farizz. Tulisannya gacorr🔥",1756091274,0,0
18423595381099388,,unegunegwae,Memang kekuasaan ki ngeri2 sedap 😂,1756091394,0,0
18058063646104141,,ferdyand_anddestha,Biada*....,1756092609,0,0
18065266496516801,,koruptor_penghianat,Hanya PSI Yang Anti KORUPSI 😬,1756093425,0,0
18055454825527342,,singgihpermana_,hukuman mati jgn lupa,1756094501,0,0
17953339865862840,,zaldiinn_,wkwk,1756097823,0,0
18037471172464253,,dianmerveilleux,hmm ada yg usul kalau mau nangkep kader partai info dulu pimpinan partainya,1756101818,0,0
18041023106669251,,abid_budjana,From Zero to Zero 😂,1756104798,0,0
18075385639962986,,millaaan_,Ini yg maling itu bukan sih?,1756108256,0,0
18047217803309503,,imamatadou,Yaaaah... Kembali jadi ojek online dong nantinyaaa 🤣🤣🤣🤣🤣🤣🤣🤣🤣,1756112748,0,0
18076412266961295,,thohir_69,Nambahin jadi y bocor😂,1756117571,0,0
18037681673446677,,yusufwijanarko_,Kon...,1756117915,0,0
17908707087214461,,mdarmawan21,keluar dari penjara narik gojek aja lagi...asal ga di hukum mati lho ya 😂,1756124628,0,0
17898865917257973,,yaudinnn_,Cepet juga ya berkarir kalo jadi Joman,1756126732,0,0
17861649909405699,,gandung_juniawan,"Gw kuliah di Tanjung Barat kelas malam emang sering ngeliat ini orang biasanya dipalang KRL Tanjung Barat nongkrongnya dulu masih dibuka ada lampu merah, nah dy sering disitu",1756130877,0,0
18403406941119915,,denimartiano,The real “perintis” 🤭,1756135962,0,0
17981834249732212,,millaaan_,Ini yg maling itu bukan sih?,1756149520,0,0
17890715970324575,,artgusmar,,1756160631,0,0
18068094068272772,,muamarrezadaryl,kalo ini kubu raja jawa atau kubu anak abah ? korupsi gede gedean perasaan dari kubu sana terus yak 🙌 kubu sini sedang demo berjuang demi negara. kaum bansos lg belain jokodok mati-matian 😂,1756166232,0,0
18524431735030624,,ngrhaadisaputra,@immanuelebenezer hebat ya,1756166414,0,0
18064233074340327,,ayi_sunarso,Profil sang pencopet .. di baca ya .. itu temen satu gank nya pasti nggak bakal jauh dari perangainya.,1756166892,0,0
18413027251107216,,jayvynshining,from ijo to oren,1756175437,0,0
18136830358388802,,irwan_sentani,Wkwkwkwkwk,1756184431,0,0
18321932005233312,,wahid_sadin,Lbh enak jd Abang Ojol kan Pak 😂,1756193331,0,0
18365344624151518,,sisilain.indo,Amalan doanya apa tuh naik kelas dari Ojol ke Wamen,1756207085,0,0
17871003921421554,,irfadhillah,Sopi..,1755878153,1,0
18048385997295412,,romadhontric,Benyak2 bersyukur ajalah bos,1755878393,0,0
18370634347196313,,kvnchristian,Kaya swiper jangan mencuri tapi tetap kan mencuri hehe,1755878440,0,0
17990079788837379,,rizkibonaolivera,Mau lah jadi buzzer nanti diangkat wamen juga,1755878466,0,0
18281504197277495,,erlanjnthfs_,Noel gallagher,1755878475,0,0
17965011995954893,,ausepginanjar,😂,1755878484,0,0
17889459894338064,,_.arnadi._,"Kuncinya satu, jago menjilat",1755878566,9,0
18091458481664930,,newvestoria,Blm ada yg dari opang,1755878607,3,0
18073099454476410,,janureturn29,"Inget ya kpk, jgn zolim sama keluarga tersangka korupsi. Kasian anak istrinya . - ucap seseorang -",1755879229,0,0
18077232587301338,,sigitnopriansa,memang di beri jabatan untuk ditumbalkan suatu hari sekaligus alat pengalihan isu.,1755879239,2,0
18085940521839073,,sakatosinaga,Jilat jokowi..lalu prabowo. Lalu mendadak kaya dan jadi pejabat.,1755879270,2,0
18074087024011009,,aw8228,"😂😂😂😂
Org banyakin gayanya ini... 😂😂
Klo bicara dah paling pinter, hebat, jago, kuat, wah pokoke kata PALING yah ini dia org mya wkwkkwkwkw",1755879350,2,0
18059254871090201,,andra_metavers,Gacor ga tuh😂,1755879354,0,0
18132833503443279,,javachipfracha,Dia lagi ngemis amnesti ke pak wowo wkwk,1755879593,0,0
18516273871003407,,_mrdin11,Bentuk nyata penjilat yang sukses tapi berakhir apes,1755879669,0,0
17945696327897850,,apriyasr,Terlalu gacor narasinya 😂😂,1755879951,0,0
17856447639497525,,fernandoyansen,"Udah bener jadi ojol pak😂😂, malah ikut ikutan politik, jadi nya begini 😂",1755880337,0,0
18105807280497778,,intansaf___,Menarik,1755880400,0,0
17989957745833885,,aldionendahfamily,Dia masih tersenyum dan acungkang jempol sambil memakai rompi Oren. Miris,1755880702,0,0
18080182777925426,,ann.ssaa__,ya semoga balik lg jd ojol,1755880720,0,0
18074477603097401,,seruntul25099,Kurang bersyukur..,1755880774,1,0
18060783707064375,,dennybigboy,hasil Perintis bukan pewaris....eh yang bener perintis apa penjilat sih gaess ??,1755880829,0,0
18034739804487125,,rentalmobilcikarangbekasi,Dari gojek ke shopee🔥,1755880950,4,0
18068669893939045,,borces_artco,titik gacor,1755881107,0,0
18072600212030131,,irtadori,"pantes nih negara acak acakan, yg duduk diatas orang orang yg ga kompeten dan sesuai dengan background jabatan nya. itu gelar dia juga paling formalitas aja :D",1755881337,0,0
17849408565506146,,habiebsurya,the real korea korea,1755881344,0,0
18319986214236088,,aryabrahmanantaw,Termul termul,1755881377,0,0
18077169100952983,,henitaaditya,😂😂😂,1755881605,0,0
18094356835642797,,guvirentertaiment,Memeras masyarakat kecil udah hilang moralnya ini orang,1755881870,0,0
18318588025242787,,riss11lagi,jadi ini cerita film hidayah apa azab,1755882039,0,0
18170971516353545,,hanayulianggra_,Fast track ya pak jenjang karirnya😂,1755882338,0,0
17932149057095119,,thayawae,Bagus tulisannya. Terima kasih Narasi,1755882404,0,0
18074228378012328,,rudini_sepry,Kadang yg mulai dari nol itu serakah nya minta ampun 😂,1755882414,0,0
18052037822628407,,dhita17591,Bukankah tidak selamanya gacor?,1755882482,0,0
18000533300645639,,alamsolusi,Ini bukan @noel_yo_noel khan???,1755882785,1,0
18074003999510521,,the.killer.behind.you,"Karakter premium nih, skinnya banyak,, mulai dari ojol sampe rompi kpk",1755882858,0,0
18324005686235069,,achmad__sss,"Sepuh perbuzzeran ni, pokok puncak karir seorang buzzer ya dia ini👏👏",1755882900,4,0
17907214839216494,,aden.rahman19,Kaan🔥,1755882907,0,0
17847059526549917,,adenurmansyahh,Sepuh perbuzzeran nih,1755883161,0,0
18078224078499418,,robysalim001,Dia ojol ?,1755883175,0,0
18032517854703585,,assasinkevin,Karena rakus.  Baru menjabat beberapa bulan dah terima suap 3 M. Gimana klo dh 5 tahun berapa T itu yang bakal di terima. Makanya klo timses kampanye di jadikan pejabat kebanyakan korupsinya.,1755883391,0,0
18079558873930201,,furniq.id,Trakhir di depan regu tembak. Sesuai omongannya. Bagus juga buat contoh koruptor lain,1755883553,0,0
18084850387882346,,seputar_film_hongkong,"Gak ada bukti dia pernah jadi ojol, itu hanya narasi dia saja supaya kelihatan struggling, oportunis macam dia ini gak mungkin mau hidup susah",1755883792,0,0
18323594266235380,,tikatp,Kagebunshin no jutsu.,1755883871,0,0
18088459486699585,,wahyudha17,Nangis muuu ⛈️,1755884051,0,0
17882277858366274,,derayulistiyo7,"Pantesan cepet dr ojol ke Wamen,, Halah ora gumun aku mas  ora blassss",1755884419,0,0
18031136642686870,,bellebelss,Wow ... ini beneran?,1755884450,0,0
18077328421791736,,sitinjakrianto,"Seperti Dejavu di pom bensin yah... Dulu dia minta hukuman mati bagi koruptor.. tapi keadaan bilang ""dari Noel yah""",1755885349,0,0
18079159867943699,,natlovers1998,"Yang terpenting adalah karakter dan iman yang teguh, agar tidak lupa diri ketika dihadapkan pada kesempatan korupsi",1755886313,2,0
18151934761385383,,naominadia_,Gacor bgt bang👏,1755886494,0,0
17897073963142719,,pejalan_kampoeng,"Tips cepat kaya, Jadilah penjilat penguasa!!! 👏",1755886534,0,0
